codigo;loja;nome;N Fantasia;endereco;complemento;bairro;uf;codigo_municipio;municipio;cep;pais;cnpj_cpf;ins_estadual;latitude;longitude;vendedor;rede;regiao
2459;97;MATEUS SUPERMERCADOS S.A.;MATEUS EUNAPOLIS;AVENIDA ANTONIO CARLOS MAGALHAES 844;LOJA 01;IVAN MOURA;BA;10727;EUNAPOLIS;45830-602;105;03.995.515/0297-34;209.091.531;-163.732.725;-395.712.432;Ricardo;Mateus;Porto Seguro e regiao
2459;52;MATEUS SUPERMERCADOS S.A.;MATEUS TEIXEIRA DE FREITAS;AV PRESIDENTE GETULIO VARGAS 7979;;SETOR BAHIA SUL;BA;31350;TEIXEIRA DE FREITAS;45986-330;105;03.995.515/0240-07;187.196.927;-175.250.833;-397.739.403;Ricardo;Mateus;Porto Seguro e regiao
213;22;ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A;ATAKAREJO PORTO SEGURO;AVENIDA IVAN COSTA RODRIGUES SN;;CIDADE ALTA - SEDE;BA;25303;PORTO SEGURO;45810-000;105;73.849.952/0040-64;210184518;-164.326.241;-390.712.756;Ricardo;Atakarejo;Porto Seguro e regiao
2459;51;MATEUS SUPERMERCADOS S.A.;MATEUS PORTO SEGURO;AV DOS TRABALHADORES SN;;OUTEIRO DA GLORIA - SEDE;BA;25303;PORTO SEGURO;45810-000;105;03.995.515/0248-56;190.428.776;-164.242.806;-390.741.715;Ricardo;Mateus;Porto Seguro e regiao
2;71;ATACADAO S.A.;ATACADAO KM 25;AV ENGENHEIRO WALTER ARAGAO DE SOUZA 473;;KM 25;BA;30709;SIMOES FILHO;43700-000;105;75.315.333/0225-01;149.788.599;-127.842.967;-383.650.492;Nixon;Atacadao;Simoes Filho e regiao
213;12;ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A;ATAKAREJO CD SIMOES FILHO;V DE PENETRACAO I 690;;CIA SUL;BA;30709;SIMOES FILHO;43700-000;105;73.849.952/0021-00;159.338.218;-128.165.878;-384.182.775;Ricardo;Atakarejo;Simoes Filho e regiao
213;30;ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A;ATAKAREJO SIMOES FILHO;AVENIDA ENG ELMO SEREJO DE FARIAS 2073;;CIA I;BA;30709;SIMOES FILHO;43700-000;105;73.849.952/0014-72;140557774;-128.067.107;-383.938.574;Ricardo;Atakarejo;Simoes Filho e regiao
1647;2;BOMPRECO BAHIA SUPERMERCADOS LTDA;BOM PRECO BA;RODOVIA BA 093 - 4120;;PALMARES;BA;30709;SIMOES FILHO;43700-000;105;97.422.620/0146-15;134883850;-127.533.149;-384.000.713;Vinicius;Bompreco;Simoes Filho e regiao
82;85;CENCOSUD BRASIL COMERCIAL S.A.;GBARBOSA CD BAHIA;RODOVIA BA 093 4120;PALMARES;PALMARES;BA;30709;SIMOES FILHO;43700-000;105;39.346.861/0364-33;100.082.388;-127.533.149;-384.000.713;Vinicius;Gbarbosa;Simoes Filho e regiao
186;3;RMIX COMERCIO DE GENEROS ALIMENTICIOS LT;RMIX SIMOES FILHO;AV WASHINGTON LUIZ;;CENTRO;BA;30709;SIMOES FILHO;43700-000;105;06.337.087/0001-73;64.076.451;-127.764.947;-383.982.916;Vinicius;Redemix;Simoes Filho e regiao
4585;1;RF SUPERMERCADO BRASIL LTDA;CENTRO DE DISTRIBUICAO BRASIL;FAZENDA NOVILHAS SN;;ZONA RURAL;BA;6873;CAPIM GROSSO;44695-000;105;09.081.924/0005-68;119.996.032;-113.822.007;-400.126.252;Antonio;Outros;Sr Bonfim e regiao
6006;1;JUNIOR E OLIVEIRA LTDA;ARMAZEM CECILIO MOTA;RUA J J SEABRA 126;ESTACAO-JACOBINA;ESTACAO;BA;17508;JACOBINA;44700-000;105;09.506.050/0002-09;128.165.674;-111.870.066;-405.167.277;Antonio;Outros;Sr Bonfim e regiao
2459;34;MATEUS SUPERMERCADOS S.A.;MATEUS JACOBINA;AV CENTENARIO 532;;NAZARE;BA;17508;JACOBINA;44700-000;105;03.995.515/0246-94;189709394;-111.815.532;-4.053.549.659.999.990;Antonio;Mateus;Sr Bonfim e regiao
2459;53;MATEUS SUPERMERCADOS S.A.;MATEUS CONCEICAO DO COITE;AV OLDACK AMANCIO ARAUJO 2135;;OLHOS D AGUA;BA;8408;CONCEICAO DO COITE;48730-000;105;03.995.515/0258-28;196.521.866;-115.745.655;-392.708.002;Antonio;Mateus;Sr Bonfim e regiao
1899;80;SENDAS DISTRIBUIDORA S/A;ASSAI SR DO BONFIM;RUA OTAVIO JOSE DE CARVALHO 650;;UMBURANA;BA;30105;SENHOR DO BONFIM;48970-000;105;06.057.223/0407-18;162.235.149;-104.635.334;-401.779.463;Antonio;Assai;Sr Bonfim e regiao
213;28;ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A;ATAKAREJO BAIXA DE QUINTAS;ESTRADA DA RAINHA 000646;;BAIXA DE QUINTAS;BA;27408;SALVADOR;40300-035;105;73.849.952/0019-87;155.323.173;-129.646.198;-38.492.057;Ricardo;Atakarejo;Suburbio e regiao
2797;1;SETE PORTAS SUPERMERCADOS LTDA;CDP SETE PORTAS LOJA 09;R CONEGO PEREIRA SN;;BARBALHO;BA;27408;SALVADOR;40300-756;105;36.613.171/0001-33;166.113.202;-129.697.045;-384.972.732;Nixon;Cdp;Suburbio e regiao
2613;11;HIPERIDEAL EMPREENDIMENTOS LTDA;SERRANA  BARRA;R MARQUES DE CARAVELAS 171;;BARRA;BA;27408;SALVADOR;40140-241;105;02.212.937/0011-28;68.794.073;-130.054.894;-385.287.054;Ricardo;Hiperideal;Suburbio e regiao
213;4;ATAKAREJO DIST DE ALIMENTOS E BEBIDAS EI;ATAKAREJO CALCADA;R ELIAS NAZARE 22;;CALCADA;BA;27408;SALVADOR;40411-000;105;73.849.952/0004-09;78213995;-129.479.838;-385.006.812;Ricardo;Atakarejo;Suburbio e regiao
213;3;ATAKAREJO DIST DE ALIMENTOS E BEBIDAS EI;ATAKAREJO CAMINHO DE AREIA;AV TIRADENTES 88;;CAMINHO DE AREIA;BA;27408;SALVADOR;40440-360;105;73.849.952/0006-62;82462062;-128.347.135;-384.671.677;Ricardo;Atakarejo;Suburbio e regiao
2613;20;HIPERIDEAL EMPREENDIMENTOS LTDA;SERRANA  CAMPO GRANDE;AV SETE DE SETEMBRO 304;;CAMPO GRANDE;BA;27408;SALVADOR;40080-001;105;02.212.937/0027-95;158864161;-129.956.174;-385.262.553;Ricardo;Hiperideal;Suburbio e regiao
2613;4;SERRANA EMPREENDIMENTOS E PARTICIPACOES LTDA;HIPERIDEAL - VITORIA;AV SETE DE SETEMBRO, 304;;CAMPO GRANDE;BA;27408;SALVADOR;40080-001;105;02.212.937/0027-95;160.671.462;-129.956.174;-385.262.553;Ricardo;Hiperideal;Suburbio e regiao
2613;26;HIPERIDEAL EMPREENDIMENTOS LTDA;SERRANA CANELA;AV REITOR MIGUEL CALMON 1977;EDIF HIPERHIDEAL SUPERMERCADOS LOJA;CANELA;BA;27408;SALVADOR;40110-100;105;02.212.937/0019-85;140.382.679;-129.953.712;-385.251.167;Ricardo;Hiperideal;Suburbio e regiao
1647;5;BOMPRECO BAHIA SUPERMERCADOS LTDA;WALMART - CHAME CHAME;AV CENTENARIO 2786;LOJA B515;CHAME-CHAME;BA;27408;SALVADOR;40157-151;105;97.422.620/0010-41;000.118.145;-130.023.633;-385.213.128;Vinicius;Bompreco;Suburbio e regiao
186;12;RMIX COMERCIO DE GENEROS ALIMENTICIOS LTDA;REDEMIX CHAME-CHAME;RUA PROFESSOR SABINO SILVA 179;;CHAME-CHAME;BA;27408;SALVADOR;40157-250;105;06.337.087/0016-50;177.157.844;-130.053.888;-385.217.255;Vinicius;Redemix;Suburbio e regiao
11;22;COMPANHIA BRASILEIRA DE DISTRIBUICAO;CBD CIDADE NOVA;AVN ACM SN;;CIDADE NOVA;BA;27408;SALVADOR;40315-340;105;47.508.411/0446-09;22420046;-129.776.255;-384.709.216;Ricardo;Cdb;Suburbio e regiao
218;1;DELI E CIA DELICATESSEN LTDA;DELI E CIA GRACA;AV EUCLIDES DA CUNHA 79;;GRACA;BA;27408;SALVADOR;40150-120;105;08.957.752/0001-57;74571398;-129.759.518;-384.699.474;Ricardo;Outros;Suburbio e regiao
2613;10;HIPERIDEAL EMPREENDIMENTOS LTDA;SERRANA - GRACA;AV EUCLYDES DA CUNHA 08;LOJA 08;GRACA;BA;27408;SALVADOR;40150-122;105;02.212.937/0010-47;64.455.531;-129.987.833;-385.229.678;Ricardo;Hiperideal;Suburbio e regiao
69;4;PERINI COMERCIAL DE ALIMENTOS LTDA;PERINI GRACA;AVENIDA PRINCESA LEOPOLDINA 398;;GRACA;BA;27408;SALVADOR;40150-080;105;11.965.515/0008-19;88293217;-13.002.137;-385.245.376;Vinicius;Perini;Suburbio e regiao
2613;17;HIPERIDEAL EMPREENDIMENTOS LTDA;SERRANA  JARDIM APIPEMA;R PROFESSOR SABINO SILVA 607;;JARDIM APIPEMA;BA;27408;SALVADOR;40155-250;105;02.212.937/0025-23;159.469.826;-130.038.408;-385.181.779;Ricardo;Hiperideal;Suburbio e regiao
213;37;ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A;ATAKAREJO;AVENIDA AFRANIO PEIXOTO 003913;;LOBATO;BA;27408;SALVADOR;40470-630;105;73.849.952/0024-44;161.502.404;-129.320.797;-384.890.204;Ricardo;Atakarejo;Suburbio e regiao
4245;19;CDP SUPERMERCADOS LTDA;CDP SUPERMERCADOS  7 PORTAS NOVO;R CONEGO PEREIRA SN;;MACAUBAS;BA;27408;SALVADOR;40301-155;105;43.941.941/0025-00;237.159.373;-129.697.045;-384.972.732;Nixon;Cdp;Suburbio e regiao
48;8;WMS SUPERMERCADOS DO BRASIL LTDA;ATAC MARES;AV COMENDADOR BASTOS SN;;MARES;BA;27408;SALVADOR;40445-211;105;93.209.765/0315-00;77998249;-129.418.347;-385.014.603;Nixon;Atacadao;Suburbio e regiao
186;9;RMIX COMERCIO DE GENEROS ALIMENTICIOS LTDA;RMIX ONDINA;AV ADHEMAR DE BARROS 392;;ONDINA;BA;27408;SALVADOR;40170-110;105;06.337.087/0011-45;171.197.990;-130.070.636;-385.090.066;Vinicius;Redemix;Suburbio e regiao
208;1;COGEALI COM DE GENEROS ALIMENTICIOS LTDA;COGEALI LJ 01 PARIPE;RUA DR EDUARDO DOTTO 81;;PARIPE;BA;27408;SALVADOR;40800-010;105;07.348.911/0001-53;66578354;-128.382.033;-384.740.141;Vinicius;Redemix;Suburbio e regiao
1899;36;SENDAS DISTRIBUIDORA S/A;ASSAI PARIPE;AV AFRANIO PEIXOTO  SN;;PARIPE;BA;27408;SALVADOR;40800-570;105;06.057.223/0322-94;133.095.856;-12.895.636;-384.797.356;Nixon;Assai;Suburbio e regiao
82;10;CENCOSUD BRASIL COMERCIAL SA;GBARBOSA-088 - SAN MARTIN;AV SAO MARTINS SN;;SAN MARTIN;BA;27408;SALVADOR;40355-015;105;39.346.861/0119-53;77.079.509;-129.463.213;-384.828.999;Vinicius;Gbarbosa;Suburbio e regiao
1763;1;PONTO VERDE COMERCIO DE ALIMENTOS LTDA;PONTO VERDE SETE PORTAS;LRG DAS SETE PORTAS, 06;ED EL CIDADE TERREO SOBRE LOJA;SETE PORTAS;BA;27408;SALVADOR;40040-375;105;00.658.059/0001-71;41985878;-129.696.853;-38.499.293;Vinicius;Redemix;Suburbio e regiao
2613;9;HIPERIDEAL EMPREENDIMENTOS LTDA;SERRANA - TORORO;AV VALE DO TORORO SN;LOJA 36;TORORO;BA;27408;SALVADOR;40050-290;105;02.212.937/0009-03;69096102;-129.864.993;-38.510.998;Ricardo;Hiperideal;Suburbio e regiao
1899;39;SENDAS DISTRIBUIDORA S/A;ASSAI CALCADA;R LUIZ REGIS PACHECO 368;;URUGUAI;BA;27408;SALVADOR;40451-360;105;06.057.223/0361-09;143296032;-129.321.149;-384.916.344;Nixon;Assai;Suburbio e regiao
186;10;RMIX COMERCIO DE GENEROS ALIMENTICIOS LTDA;RMIX VITORIA;AV SETE DE SETEMBRO 1839;TERREO;VITORIA;BA;27408;SALVADOR;40080-002;105;06.337.087/0009-20;157.653.968;-129.899.369;-385.237.084;Vinicius;Redemix;Suburbio e regiao
213;8;ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A;ATAKAREJO AMARALINA;R JANIO QUADROS, 390;;AMARALINA;BA;27408;SALVADOR;41900-340;105;73.849.952/0011-20;134196754;-130.110.972;-384.706.368;Ricardo;Atakarejo;Vasco e regiao
213;15;ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A;ATAKAREJO ENGENHO VELHO DE BROTAS;AV VASCO DA GAMA 437;TODO IMOVEL;ENGENHO VELHO DE BROTAS;BA;27408;SALVADOR;40240-090;105;73.849.952/0032-54;185825759;-129.920.566;-384.988.242;Ricardo;Atakarejo;Vasco e regiao
11;21;COMPANHIA BRASILEIRA DE DISTRIBUICAO;CBD VASCO;VASCO DA GAMA 828 0;;FEDERACAO;BA;27408;SALVADOR;40230-731;105;47.508.411/0193-37;56308648;-129.988.198;-384.897.558;Ricardo;Cdb;Vasco e regiao
2613;29;HIPERIDEAL EMPREENDIMENTOS LTDA;HIPERIDEAL HORTO VASCO DA GAMA;AV VASCO DA GAMA 864;LOJA 864;FEDERACAO;BA;27408;SALVADOR;40230-731;105;02.212.937/0034-14;187430052;-130.042.153;-3.849.185;Ricardo;Hiperideal;Vasco e regiao
69;3;PERINI COMERCIAL DE ALIMENTOS LTDA;PERINI VASCO DA GAMA;AVENIDA VASCO DA GAMA 3051;;FEDERACAO;BA;27408;SALVADOR;40230-731;105;11.965.515/0003-04;88290698;-129.932.267;-384.979.679;Vinicius;Perini;Vasco e regiao
1899;53;SENDAS DISTRIBUIDORA S/A;ASSAI VASCO DA GAMA 4049;AV VASCO DA GAMA 4049;;FEDERACAO;BA;27408;SALVADOR;40230-731;105;06.057.223/0484-50;188.455.405;-129.991.082;-384.902.139;Nixon;Assai;Vasco e regiao
1899;63;SENDAS DISTRIBUIDORA S/A;ASSAI VASCO DA GAMA;AV VASCO DA GAMA 4049;;FEDERACAO;BA;27408;SALVADOR;40230-731;105;06.057.223/0484-50;188.455.405;-129.991.082;-384.902.139;Nixon;Assai;Vasco e regiao
1872;3;CARBALLO FARO IMPORTACAO E DISTRIBUICAO LTDA;CARBALLO FARO - HORTO;AV SANTA LUZIA, 985;LOJA LOT PARQUE FLORESTAL LOTE 0073;FORTO FLORESTAL;BA;27408;SALVADOR;40295-050;105;12.765.924/0003-20;134311791;-130.038.859;-384.859.573;Ricardo;Carballo;Vasco e regiao
82;49;CENCOSUD BRASIL COMERCIAL SA;GBARBOSA-302 - HORTO BELA VISTA;ALAMEDA EUVALDO LUZ N92;;HORTO BELA VISTA;BA;27408;SALVADOR;41098-020;105;39.346.861/0432-19;105.678.580;-129.705.882;-384.731.619;Vinicius;Gbarbosa;Vasco e regiao
2613;30;HIPERIDEAL EMPREENDIMENTOS LTDA;HIPERIDEAL HORTO JARDINS ACM;AVENIDA JURACY MAGALHAES JUNIOR 1034;;HORTO FLORESTAL;BA;27408;SALVADOR;40295-140;105;02.212.937/0022-80;147.186.841;-130.057.808;-384.855.405;Ricardo;Hiperideal;Vasco e regiao
186;8;RMIX COMERCIO DE GENEROS ALIMENTICIOS LTDA;RMIX HORTO;R WALDEMAR FALCAO 1017;;HORTO FLORESTAL;BA;27408;SALVADOR;40285-885;105;06.337.087/0008-40;152.457.790;-129.984.003;-384.880.064;Vinicius;Redemix;Vasco e regiao
186;13;RMIX COMERCIO DE GENEROS ALIMENTICIOS LTDA;REDEMIX RIO VERMELHO;RUA OSWALDO CRUZ 000564;;RIO VERMELHO;BA;27408;SALVADOR;41940-000;105;06.337.087/0017-30;201.193.400;-130.123.096;-384.830.967;Vinicius;Redemix;Vasco e regiao
2;76;ATACADAO S.A.;ATACADAO  CANABRAVA;R ART MIO CASTRO VALENTE 1;;CANABRAVA;BA;27408;SALVADOR;41260-300;105;75.315.333/0311-79;180.594.661;-129.183.866;-384.264.885;Nixon;Atacadao;Vila Canaria e regiao
48;35;WMS SUPERMERCADOS DO BRASIL LTDA.;ATAC CANABRAVA;RUA ARTEMIO CASTRO VALENTE 000396;;CANABRAVA;BA;27408;SALVADOR;41260-300;105;93.209.765/0560-90;211958914;-129.244.677;-384.213.776;Nixon;Atacadao;Vila Canaria e regiao
213;10;ATAKAREJO DISTRIBUIDOR DE BEBIDAS E ALIMENTOS S.A;ATAKAREJO CASTELO BRANCO;R GENARO DE CARVALHO,150;;CASTELO BRANCO;BA;27408;SALVADOR;41320-100;105;73.849.952/0018-04;145559100;-129.086.793;-3.844.467.789.999.990;Ricardo;Atakarejo;Vila Canaria e regiao
4245;7;SUPER CASTELO SUPERMERCADO LTDA;CDP CASTELO BRANCO LOJA 05;RUA VITORINO ALVES MOITINHO S/N;;CASTELO BRANCO;BA;27408;SALVADOR;41320-600;105;31.360.337/0001-33;151.428.991;-129.036.409;-384.409.368;Nixon;Cdp;Vila Canaria e regiao
82;27;CENCOSUD BRASIL COMERCIAL SA;GBARBOSA 102 F GRANDE;RUA MELLO MORAES 475;;F. GRANDE;BA;27408;SALVADOR;40352-000;105;39.346.861/0125-00;77.594.552;-129.375.935;-384.812.078;Vinicius;Gbarbosa;Vila Canaria e regiao
213;35;ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A;ATAKAREJO;RUA VEREADOR ZEZEU RIBEIRO 000111;;FAZENDA GRANDE II;BA;27408;SALVADOR;41342-153;105;73.849.952/0022-82;161.502.288;-128.946.874;-383.923.589;Ricardo;Atakarejo;Vila Canaria e regiao
4245;9;CDP SUPERMERCADOS LTDA;CDP MARECHAL RONDON LOJA 13;RUA VICENTE CELESTINO 000009;;MARECHAL RONDON;BA;27408;SALVADOR;41280-000;105;43.941.941/0005-66;192.339.773;-129.134.664;-384.684.654;Nixon;Cdp;Vila Canaria e regiao
2;77;ATACADAO S.A.;ATACADAO MATA ESCURA;AV CARDEAL AVELAR BRANDAO VILLELA 000279;;MATA ESCURA;BA;27408;SALVADOR;41219-600;105;75.315.333/0342-75;207120099;-129.203.167;-384.614.515;Nixon;Atacadao;Vila Canaria e regiao
82;12;CENCOSUD BRASIL COMERCIAL SA;GBARBOSA PAU DA LIMA;RUA JAYME VIEIRA LIMA, S/N;;PAU LIMA;BA;27408;SALVADOR;41235-000;105;39.346.861/0444-52;108.955.192;-129.166.453;-384.447.605;Vinicius;Gbarbosa;Vila Canaria e regiao
213;36;ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A;ATAKAREJO;RUA FREDERICO COSTA 000146;;PERIPERI;BA;27408;SALVADOR;40725-620;105;73.849.952/0023-63;161.502.396;-1.286.674;-384.760.743;Ricardo;Atakarejo;Vila Canaria e regiao
82;31;CENCOSUD BRASIL COMERCIAL SA;GBARBOSA 121 PIRAJA;RUA OITO DE NOVEMBRO 06;;PIRAJA;BA;27408;SALVADOR;41290-200;105;39.346.861/0424-09;105.405.861;-129.024.555;-384.585.302;Vinicius;Gbarbosa;Vila Canaria e regiao
4245;10;SUPER SAO CAETANO LTDA;CDP SAO CAETANO LOJA 15;ESTRADA DE CAMPINAS 0;;SAO CAETANO;BA;27408;SALVADOR;40391-160;105;38.109.000/0001-05;170.141.430;-129.211.112;-384.689.205;Nixon;Cdp;Vila Canaria e regiao
213;32;ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A;ATAKAREJO  SETE DE ABRIL;AVENIDA MARIA LUCIA 001015;;SETE DE ABRIL;BA;27408;SALVADOR;41385-445;105;73.849.952/0025-25;168.523.388;-129.219.208;-384.323.667;Ricardo;Atakarejo;Vila Canaria e regiao
1899;38;SENDAS DISTRIBUIDORA S/A;ASSAI PAU DA LIMA;AV ALIOMAR BALEEIRO  2249;TR;VILA CANARIA;BA;27408;SALVADOR;41390-710;105;06.057.223/0381-44;152.849.650;-129.191.748;-384.117.654;Nixon;Assai;Vila Canaria e regiao
2613;15;HIPERIDEAL EMPREENDIMENTOS LTDA;SERRANA VILA LAURA;R RAUL LEITE 46;;VILA LAURA;BA;27408;SALVADOR;40270-010;105;02.212.937/0021-08;145929622;-129.715.835;-384.918.217;Ricardo;Hiperideal;Vila Canaria e regiao
1763;3;PONTO VERDE COMERCIO DE ALIMENTOS LTDA;PONTO VERDE VILA LAURA;RUA RAUL LEITE, 116;;VILA LAURA;BA;27408;SALVADOR;40270-010;105;00.658.059/0003-33;50009088;-129.721.216;-384.880.709;Vinicius;Redemix;Vila Canaria e regiao
6049;4;MULTICOM ATACADO E VAREJO S/A;ECONOMART LUIS EDUARDO;AVENIDA ARNALDO HORACIO FERREIRA 228;;BOA VISTA;BA;19553;LUIS EDUARDO MAGALHAES;47853-054;105;28.548.486/0023-21;217.312.158;-120.806.624;-457.786.578;Nixon;Economart;
